month_beginning,station_id,stationame,avg_weekday_rides,avg_saturday_rides,avg_sunday.holiday_rides,monthtotal,no_of_trips,TAVG.Calc.F.,TMAX..Degrees.Fahrenheit.,TMIN..Degrees.Fahrenheit.,PRCP..Inches.,SNOW..Inches.,SNWD..Inches.
6/1/2023,40080,Sheridan,2588,2622.5,2509,77463,7719.5,0,0,0,0,0,0
6/1/2023,41420,Addison-North Main,6908.6,8923.3,7679.5,218401,23511.4,80,91,69,0,0,0
6/1/2023,41420,Addison-North Main,6908.6,8923.3,7679.5,218401,23511.4,0,0,0,0,0,0
6/1/2023,41420,Addison-North Main,6908.6,8923.3,7679.5,218401,23511.4,0,0,0,0,0,0
6/1/2023,41420,Addison-North Main,6908.6,8923.3,7679.5,218401,23511.4,0,0,0,0,0,0
6/1/2023,41320,Belmont-North Main,6628.8,7578.8,8441.8,209915,22649.4,80,91,69,0,0,0
6/1/2023,41320,Belmont-North Main,6628.8,7578.8,8441.8,209915,22649.4,0,0,0,0,0,0
6/1/2023,41320,Belmont-North Main,6628.8,7578.8,8441.8,209915,22649.4,0,0,0,0,0,0
6/1/2023,41320,Belmont-North Main,6628.8,7578.8,8441.8,209915,22649.4,0,0,0,0,0,0
6/1/2023,41220,Fullerton,6158,5772.8,4511,176611,16441.8,80,91,69,0,0,0
6/1/2023,41220,Fullerton,6158,5772.8,4511,176611,16441.8,0,0,0,0,0,0
6/1/2023,41220,Fullerton,6158,5772.8,4511,176611,16441.8,0,0,0,0,0,0
6/1/2023,41220,Fullerton,6158,5772.8,4511,176611,16441.8,0,0,0,0,0,0
6/1/2023,40650,North/Clybourn,2842.9,2777.3,2354.8,83071,7975,80,91,69,0,0,0
6/1/2023,40650,North/Clybourn,2842.9,2777.3,2354.8,83071,7975,0,0,0,0,0,0
6/1/2023,40650,North/Clybourn,2842.9,2777.3,2354.8,83071,7975,0,0,0,0,0,0
6/1/2023,40650,North/Clybourn,2842.9,2777.3,2354.8,83071,7975,0,0,0,0,0,0
6/1/2023,40630,Clark/Division,4549.6,5221.3,3521.8,135064,13292.7,80,91,69,0,0,0
6/1/2023,40630,Clark/Division,4549.6,5221.3,3521.8,135064,13292.7,0,0,0,0,0,0
6/1/2023,40630,Clark/Division,4549.6,5221.3,3521.8,135064,13292.7,0,0,0,0,0,0
6/1/2023,40630,Clark/Division,4549.6,5221.3,3521.8,135064,13292.7,0,0,0,0,0,0
6/1/2023,41450,Chicago/State,7353.5,6953.5,5039.5,209749,19346.5,80,91,69,0,0,0
6/1/2023,41450,Chicago/State,7353.5,6953.5,5039.5,209749,19346.5,0,0,0,0,0,0
6/1/2023,41450,Chicago/State,7353.5,6953.5,5039.5,209749,19346.5,0,0,0,0,0,0
6/1/2023,41450,Chicago/State,7353.5,6953.5,5039.5,209749,19346.5,0,0,0,0,0,0
6/1/2023,40330,Grand/State,6403.4,7572.8,5429.5,192884,19405.7,80,91,69,0,0,0
6/1/2023,40330,Grand/State,6403.4,7572.8,5429.5,192884,19405.7,0,0,0,0,0,0
6/1/2023,40330,Grand/State,6403.4,7572.8,5429.5,192884,19405.7,0,0,0,0,0,0
6/1/2023,40330,Grand/State,6403.4,7572.8,5429.5,192884,19405.7,0,0,0,0,0,0
6/1/2023,41660,Lake/State,10064,8782.8,6781.8,283666,25628.6,80,91,69,0,0,0
6/1/2023,41660,Lake/State,10064,8782.8,6781.8,283666,25628.6,0,0,0,0,0,0
6/1/2023,41660,Lake/State,10064,8782.8,6781.8,283666,25628.6,0,0,0,0,0,0
6/1/2023,41660,Lake/State,10064,8782.8,6781.8,283666,25628.6,0,0,0,0,0,0
6/1/2023,41090,Monroe/State,4011.7,2919.8,2036.3,108082,8967.8,80,91,69,0,0,0
6/1/2023,41090,Monroe/State,4011.7,2919.8,2036.3,108082,8967.8,0,0,0,0,0,0
6/1/2023,41090,Monroe/State,4011.7,2919.8,2036.3,108082,8967.8,0,0,0,0,0,0
6/1/2023,41090,Monroe/State,4011.7,2919.8,2036.3,108082,8967.8,0,0,0,0,0,0
6/1/2023,40560,Jackson/State,3428.6,2766,2090,94853,8284.6,80,91,69,0,0,0
6/1/2023,40560,Jackson/State,3428.6,2766,2090,94853,8284.6,0,0,0,0,0,0
6/1/2023,40560,Jackson/State,3428.6,2766,2090,94853,8284.6,0,0,0,0,0,0
6/1/2023,40560,Jackson/State,3428.6,2766,2090,94853,8284.6,0,0,0,0,0,0
6/1/2023,41490,Harrison,2070,2528.3,1912.5,63302,6510.8,80,91,69,0,0,0
6/1/2023,41490,Harrison,2070,2528.3,1912.5,63302,6510.8,0,0,0,0,0,0
6/1/2023,41490,Harrison,2070,2528.3,1912.5,63302,6510.8,0,0,0,0,0,0
6/1/2023,41490,Harrison,2070,2528.3,1912.5,63302,6510.8,0,0,0,0,0,0
6/1/2023,41400,Roosevelt,7151.4,8844.8,6870.5,220192,22866.7,80,91,69,0,0,0
6/1/2023,41400,Roosevelt,7151.4,8844.8,6870.5,220192,22866.7,0,0,0,0,0,0
6/1/2023,41400,Roosevelt,7151.4,8844.8,6870.5,220192,22866.7,0,0,0,0,0,0
6/1/2023,41400,Roosevelt,7151.4,8844.8,6870.5,220192,22866.7,0,0,0,0,0,0
6/1/2023,41000,Cermak-Chinatown,2932.7,3912.8,3040.3,92332,9885.8,80,91,69,0,0,0
6/1/2023,41000,Cermak-Chinatown,2932.7,3912.8,3040.3,92332,9885.8,0,0,0,0,0,0
6/1/2023,41000,Cermak-Chinatown,2932.7,3912.8,3040.3,92332,9885.8,0,0,0,0,0,0
6/1/2023,41000,Cermak-Chinatown,2932.7,3912.8,3040.3,92332,9885.8,0,0,0,0,0,0
6/1/2023,40190,Sox-35th-Dan Ryan,2262,3924.3,2645.3,76041,8831.6,80,91,69,0,0,0
6/1/2023,40190,Sox-35th-Dan Ryan,2262,3924.3,2645.3,76041,8831.6,0,0,0,0,0,0
6/1/2023,40190,Sox-35th-Dan Ryan,2262,3924.3,2645.3,76041,8831.6,0,0,0,0,0,0
6/1/2023,40190,Sox-35th-Dan Ryan,2262,3924.3,2645.3,76041,8831.6,0,0,0,0,0,0
6/1/2023,41230,47th-Dan Ryan,1311.7,1012.8,863,36360,3187.5,80,91,69,0,0,0
6/1/2023,41230,47th-Dan Ryan,1311.7,1012.8,863,36360,3187.5,0,0,0,0,0,0
6/1/2023,41230,47th-Dan Ryan,1311.7,1012.8,863,36360,3187.5,0,0,0,0,0,0
6/1/2023,41230,47th-Dan Ryan,1311.7,1012.8,863,36360,3187.5,0,0,0,0,0,0
6/1/2023,41170,Garfield-Dan Ryan,1513.9,1132,914.8,41492,3560.7,80,91,69,0,0,0
6/1/2023,41170,Garfield-Dan Ryan,1513.9,1132,914.8,41492,3560.7,0,0,0,0,0,0
6/1/2023,41170,Garfield-Dan Ryan,1513.9,1132,914.8,41492,3560.7,0,0,0,0,0,0
6/1/2023,41170,Garfield-Dan Ryan,1513.9,1132,914.8,41492,3560.7,0,0,0,0,0,0
6/1/2023,40910,63rd-Dan Ryan,1225.3,899.8,845.5,33938,2970.6,80,91,69,0,0,0
6/1/2023,40910,63rd-Dan Ryan,1225.3,899.8,845.5,33938,2970.6,0,0,0,0,0,0
6/1/2023,40910,63rd-Dan Ryan,1225.3,899.8,845.5,33938,2970.6,0,0,0,0,0,0
6/1/2023,40910,63rd-Dan Ryan,1225.3,899.8,845.5,33938,2970.6,0,0,0,0,0,0
6/1/2023,40990,69th,2135.5,1724,1344,59253,5203.5,80,91,69,0,0,0
6/1/2023,40990,69th,2135.5,1724,1344,59253,5203.5,0,0,0,0,0,0
6/1/2023,40990,69th,2135.5,1724,1344,59253,5203.5,0,0,0,0,0,0
6/1/2023,40990,69th,2135.5,1724,1344,59253,5203.5,0,0,0,0,0,0
6/1/2023,40240,79th,3013.3,2428,2126,84508,7567.3,80,91,69,0,0,0
6/1/2023,40240,79th,3013.3,2428,2126,84508,7567.3,0,0,0,0,0,0
6/1/2023,40240,79th,3013.3,2428,2126,84508,7567.3,0,0,0,0,0,0
6/1/2023,40240,79th,3013.3,2428,2126,84508,7567.3,0,0,0,0,0,0
6/1/2023,41430,87th,1704,1373.3,1137.5,47531,4214.8,80,91,69,0,0,0
6/1/2023,41430,87th,1704,1373.3,1137.5,47531,4214.8,0,0,0,0,0,0
6/1/2023,41430,87th,1704,1373.3,1137.5,47531,4214.8,0,0,0,0,0,0
6/1/2023,41430,87th,1704,1373.3,1137.5,47531,4214.8,0,0,0,0,0,0
6/1/2023,40450,95th/Dan Ryan,4485.5,3223.8,2631,122101,10340.3,80,91,69,0,0,0
6/1/2023,40450,95th/Dan Ryan,4485.5,3223.8,2631,122101,10340.3,0,0,0,0,0,0
6/1/2023,40450,95th/Dan Ryan,4485.5,3223.8,2631,122101,10340.3,0,0,0,0,0,0
6/1/2023,40450,95th/Dan Ryan,4485.5,3223.8,2631,122101,10340.3,0,0,0,0,0,0
6/1/2023,41050,Linden,600.5,518.3,346.5,16669,1465.3,80,91,69,0,0,0
6/1/2023,41050,Linden,600.5,518.3,346.5,16669,1465.3,0,0,0,0,0,0
6/1/2023,41050,Linden,600.5,518.3,346.5,16669,1465.3,0,0,0,0,0,0
6/1/2023,41050,Linden,600.5,518.3,346.5,16669,1465.3,0,0,0,0,0,0
6/1/2023,41250,Central-Evanston,459.5,304.3,263.3,12380,1027.1,80,91,69,0,0,0
6/1/2023,41250,Central-Evanston,459.5,304.3,263.3,12380,1027.1,0,0,0,0,0,0
6/1/2023,41250,Central-Evanston,459.5,304.3,263.3,12380,1027.1,0,0,0,0,0,0
6/1/2023,41250,Central-Evanston,459.5,304.3,263.3,12380,1027.1,0,0,0,0,0,0
6/1/2023,40400,Noyes,474.5,345,247.3,12809,1066.8,80,91,69,0,0,0
6/1/2023,40400,Noyes,474.5,345,247.3,12809,1066.8,0,0,0,0,0,0
6/1/2023,40400,Noyes,474.5,345,247.3,12809,1066.8,0,0,0,0,0,0
6/1/2023,40400,Noyes,474.5,345,247.3,12809,1066.8,0,0,0,0,0,0
6/1/2023,40520,Foster,440.8,376,304,12418,1120.8,80,91,69,0,0,0
6/1/2023,40520,Foster,440.8,376,304,12418,1120.8,0,0,0,0,0,0
6/1/2023,40520,Foster,440.8,376,304,12418,1120.8,0,0,0,0,0,0
6/1/2023,40520,Foster,440.8,376,304,12418,1120.8,0,0,0,0,0,0
6/1/2023,40050,Davis,1644.2,1272.8,959.3,45100,3876.3,80,91,69,0,0,0
6/1/2023,40050,Davis,1644.2,1272.8,959.3,45100,3876.3,0,0,0,0,0,0
6/1/2023,40050,Davis,1644.2,1272.8,959.3,45100,3876.3,0,0,0,0,0,0
6/1/2023,40050,Davis,1644.2,1272.8,959.3,45100,3876.3,0,0,0,0,0,0
6/1/2023,40690,Dempster,452,419.3,339.8,12979,1211.1,80,91,69,0,0,0
6/1/2023,40690,Dempster,452,419.3,339.8,12979,1211.1,0,0,0,0,0,0
6/1/2023,40690,Dempster,452,419.3,339.8,12979,1211.1,0,0,0,0,0,0
6/1/2023,40690,Dempster,452,419.3,339.8,12979,1211.1,0,0,0,0,0,0
6/1/2023,40270,Main,571.4,508.8,371.5,16091,1451.7,80,91,69,0,0,0
6/1/2023,40270,Main,571.4,508.8,371.5,16091,1451.7,0,0,0,0,0,0
6/1/2023,40270,Main,571.4,508.8,371.5,16091,1451.7,0,0,0,0,0,0
6/1/2023,40270,Main,571.4,508.8,371.5,16091,1451.7,0,0,0,0,0,0
6/1/2023,40840,South Boulevard,400.6,256,228.5,10752,885.1,80,91,69,0,0,0
6/1/2023,40840,South Boulevard,400.6,256,228.5,10752,885.1,0,0,0,0,0,0
6/1/2023,40840,South Boulevard,400.6,256,228.5,10752,885.1,0,0,0,0,0,0
6/1/2023,40840,South Boulevard,400.6,256,228.5,10752,885.1,0,0,0,0,0,0
6/1/2023,40140,Dempster-Skokie,983.6,801,624.3,27340,2408.9,80,91,69,0,0,0
6/1/2023,40140,Dempster-Skokie,983.6,801,624.3,27340,2408.9,0,0,0,0,0,0
6/1/2023,40140,Dempster-Skokie,983.6,801,624.3,27340,2408.9,0,0,0,0,0,0
6/1/2023,40140,Dempster-Skokie,983.6,801,624.3,27340,2408.9,0,0,0,0,0,0
6/1/2023,41680,Oakton-Skokie,506.8,287.5,212.8,13151,1007.1,80,91,69,0,0,0
6/1/2023,41680,Oakton-Skokie,506.8,287.5,212.8,13151,1007.1,0,0,0,0,0,0
6/1/2023,41680,Oakton-Skokie,506.8,287.5,212.8,13151,1007.1,0,0,0,0,0,0
6/1/2023,41680,Oakton-Skokie,506.8,287.5,212.8,13151,1007.1,0,0,0,0,0,0
6/1/2023,40890,O'Hare Airport,9141.2,7308.8,7629,260858,24079,80,91,69,0,0,0
6/1/2023,40890,O'Hare Airport,9141.2,7308.8,7629,260858,24079,0,0,0,0,0,0
6/1/2023,40890,O'Hare Airport,9141.2,7308.8,7629,260858,24079,0,0,0,0,0,0
6/1/2023,40890,O'Hare Airport,9141.2,7308.8,7629,260858,24079,0,0,0,0,0,0
6/1/2023,40820,Rosemont,3583.9,3036.3,2300,100191,8920.2,80,91,69,0,0,0
6/1/2023,40820,Rosemont,3583.9,3036.3,2300,100191,8920.2,0,0,0,0,0,0
6/1/2023,40820,Rosemont,3583.9,3036.3,2300,100191,8920.2,0,0,0,0,0,0
6/1/2023,40820,Rosemont,3583.9,3036.3,2300,100191,8920.2,0,0,0,0,0,0
6/1/2023,40230,Cumberland,2033,1546.8,1100.3,55313,4680.1,80,91,69,0,0,0
6/1/2023,40230,Cumberland,2033,1546.8,1100.3,55313,4680.1,0,0,0,0,0,0
6/1/2023,40230,Cumberland,2033,1546.8,1100.3,55313,4680.1,0,0,0,0,0,0
6/1/2023,40230,Cumberland,2033,1546.8,1100.3,55313,4680.1,0,0,0,0,0,0
6/1/2023,40750,Harlem-O'Hare,1569,902,655.8,40748,3126.8,80,91,69,0,0,0
6/1/2023,40750,Harlem-O'Hare,1569,902,655.8,40748,3126.8,0,0,0,0,0,0
6/1/2023,40750,Harlem-O'Hare,1569,902,655.8,40748,3126.8,0,0,0,0,0,0
6/1/2023,40750,Harlem-O'Hare,1569,902,655.8,40748,3126.8,0,0,0,0,0,0
6/1/2023,41280,Jefferson Park,3986.8,2697.8,2079,106817,8763.6,80,91,69,0,0,0
6/1/2023,41280,Jefferson Park,3986.8,2697.8,2079,106817,8763.6,0,0,0,0,0,0
6/1/2023,41280,Jefferson Park,3986.8,2697.8,2079,106817,8763.6,0,0,0,0,0,0
6/1/2023,41280,Jefferson Park,3986.8,2697.8,2079,106817,8763.6,0,0,0,0,0,0
6/1/2023,41330,Montrose-O'Hare,1394.6,868.5,654.8,36775,2917.9,80,91,69,0,0,0
6/1/2023,41330,Montrose-O'Hare,1394.6,868.5,654.8,36775,2917.9,0,0,0,0,0,0
6/1/2023,41330,Montrose-O'Hare,1394.6,868.5,654.8,36775,2917.9,0,0,0,0,0,0
6/1/2023,41330,Montrose-O'Hare,1394.6,868.5,654.8,36775,2917.9,0,0,0,0,0,0
6/1/2023,40550,Irving Park-O'Hare,2312.2,1530.8,1170.3,61672,5013.3,80,91,69,0,0,0
6/1/2023,40550,Irving Park-O'Hare,2312.2,1530.8,1170.3,61672,5013.3,0,0,0,0,0,0
6/1/2023,40550,Irving Park-O'Hare,2312.2,1530.8,1170.3,61672,5013.3,0,0,0,0,0,0
6/1/2023,40550,Irving Park-O'Hare,2312.2,1530.8,1170.3,61672,5013.3,0,0,0,0,0,0
6/1/2023,41240,Addison-O'Hare,1601.5,1017,739.8,42260,3358.3,80,91,69,0,0,0
6/1/2023,41240,Addison-O'Hare,1601.5,1017,739.8,42260,3358.3,0,0,0,0,0,0
6/1/2023,41240,Addison-O'Hare,1601.5,1017,739.8,42260,3358.3,0,0,0,0,0,0
6/1/2023,41240,Addison-O'Hare,1601.5,1017,739.8,42260,3358.3,0,0,0,0,0,0
6/1/2023,40060,Belmont-O'Hare,2957.3,1983.3,1435.8,78737,6376.4,80,91,69,0,0,0
6/1/2023,40060,Belmont-O'Hare,2957.3,1983.3,1435.8,78737,6376.4,0,0,0,0,0,0
6/1/2023,40060,Belmont-O'Hare,2957.3,1983.3,1435.8,78737,6376.4,0,0,0,0,0,0
6/1/2023,40060,Belmont-O'Hare,2957.3,1983.3,1435.8,78737,6376.4,0,0,0,0,0,0
6/1/2023,41020,Logan Square,3818,3160.8,2349.5,106036,9328.3,80,91,69,0,0,0
6/1/2023,41020,Logan Square,3818,3160.8,2349.5,106036,9328.3,0,0,0,0,0,0
6/1/2023,41020,Logan Square,3818,3160.8,2349.5,106036,9328.3,0,0,0,0,0,0
6/1/2023,41020,Logan Square,3818,3160.8,2349.5,106036,9328.3,0,0,0,0,0,0
6/1/2023,40570,California/Milwaukee,2834.7,2304.3,1563.5,77834,6702.5,80,91,69,0,0,0
6/1/2023,40570,California/Milwaukee,2834.7,2304.3,1563.5,77834,6702.5,0,0,0,0,0,0
6/1/2023,40570,California/Milwaukee,2834.7,2304.3,1563.5,77834,6702.5,0,0,0,0,0,0
6/1/2023,40570,California/Milwaukee,2834.7,2304.3,1563.5,77834,6702.5,0,0,0,0,0,0
6/1/2023,40670,Western/Milwaukee,2863.5,2033.5,1459.3,76967,6356.3,80,91,69,0,0,0
6/1/2023,40670,Western/Milwaukee,2863.5,2033.5,1459.3,76967,6356.3,0,0,0,0,0,0
6/1/2023,40670,Western/Milwaukee,2863.5,2033.5,1459.3,76967,6356.3,0,0,0,0,0,0
6/1/2023,40670,Western/Milwaukee,2863.5,2033.5,1459.3,76967,6356.3,0,0,0,0,0,0
6/1/2023,40590,Damen/Milwaukee,3352.8,3182.5,2276.5,95597,8811.8,80,91,69,0,0,0
6/1/2023,40590,Damen/Milwaukee,3352.8,3182.5,2276.5,95597,8811.8,0,0,0,0,0,0
6/1/2023,40590,Damen/Milwaukee,3352.8,3182.5,2276.5,95597,8811.8,0,0,0,0,0,0
6/1/2023,40590,Damen/Milwaukee,3352.8,3182.5,2276.5,95597,8811.8,0,0,0,0,0,0
6/1/2023,40320,Division/Milwaukee,3348.4,2673.3,1948.5,92152,7970.2,80,91,69,0,0,0
6/1/2023,40320,Division/Milwaukee,3348.4,2673.3,1948.5,92152,7970.2,0,0,0,0,0,0
6/1/2023,40320,Division/Milwaukee,3348.4,2673.3,1948.5,92152,7970.2,0,0,0,0,0,0
6/1/2023,40320,Division/Milwaukee,3348.4,2673.3,1948.5,92152,7970.2,0,0,0,0,0,0
6/1/2023,41410,Chicago/Milwaukee,2196.2,1525.8,1091.3,58785,4813.3,80,91,69,0,0,0
6/1/2023,41410,Chicago/Milwaukee,2196.2,1525.8,1091.3,58785,4813.3,0,0,0,0,0,0
6/1/2023,41410,Chicago/Milwaukee,2196.2,1525.8,1091.3,58785,4813.3,0,0,0,0,0,0
6/1/2023,41410,Chicago/Milwaukee,2196.2,1525.8,1091.3,58785,4813.3,0,0,0,0,0,0
6/1/2023,40490,Grand/Milwaukee,1910.7,1588.5,1206.3,53215,4705.5,80,91,69,0,0,0
6/1/2023,40490,Grand/Milwaukee,1910.7,1588.5,1206.3,53215,4705.5,0,0,0,0,0,0
6/1/2023,40490,Grand/Milwaukee,1910.7,1588.5,1206.3,53215,4705.5,0,0,0,0,0,0
6/1/2023,40490,Grand/Milwaukee,1910.7,1588.5,1206.3,53215,4705.5,0,0,0,0,0,0
6/1/2023,40370,Washington/Dearborn,6729.5,4684.3,3753.3,181799,15167.1,80,91,69,0,0,0
6/1/2023,40370,Washington/Dearborn,6729.5,4684.3,3753.3,181799,15167.1,0,0,0,0,0,0
6/1/2023,40370,Washington/Dearborn,6729.5,4684.3,3753.3,181799,15167.1,0,0,0,0,0,0
6/1/2023,40370,Washington/Dearborn,6729.5,4684.3,3753.3,181799,15167.1,0,0,0,0,0,0
6/1/2023,40790,Monroe/Dearborn,3441.6,1422,1175.5,86106,6039.1,80,91,69,0,0,0
6/1/2023,40790,Monroe/Dearborn,3441.6,1422,1175.5,86106,6039.1,0,0,0,0,0,0
6/1/2023,40790,Monroe/Dearborn,3441.6,1422,1175.5,86106,6039.1,0,0,0,0,0,0
6/1/2023,40790,Monroe/Dearborn,3441.6,1422,1175.5,86106,6039.1,0,0,0,0,0,0
6/1/2023,40070,Jackson/Dearborn,3126.7,2053.8,1613.5,83457,6794,80,91,69,0,0,0
6/1/2023,40070,Jackson/Dearborn,3126.7,2053.8,1613.5,83457,6794,0,0,0,0,0,0
6/1/2023,40070,Jackson/Dearborn,3126.7,2053.8,1613.5,83457,6794,0,0,0,0,0,0
6/1/2023,40070,Jackson/Dearborn,3126.7,2053.8,1613.5,83457,6794,0,0,0,0,0,0
6/1/2023,41340,LaSalle,1456.9,1042.8,865.3,39683,3365,80,91,69,0,0,0
6/1/2023,41340,LaSalle,1456.9,1042.8,865.3,39683,3365,0,0,0,0,0,0
6/1/2023,41340,LaSalle,1456.9,1042.8,865.3,39683,3365,0,0,0,0,0,0
6/1/2023,41340,LaSalle,1456.9,1042.8,865.3,39683,3365,0,0,0,0,0,0
6/1/2023,40430,Clinton-Forest Park,1736.6,869.5,766,44747,3372.1,80,91,69,0,0,0
6/1/2023,40430,Clinton-Forest Park,1736.6,869.5,766,44747,3372.1,0,0,0,0,0,0
6/1/2023,40430,Clinton-Forest Park,1736.6,869.5,766,44747,3372.1,0,0,0,0,0,0
6/1/2023,40430,Clinton-Forest Park,1736.6,869.5,766,44747,3372.1,0,0,0,0,0,0
6/1/2023,40350,UIC-Halsted,1683.7,1119.3,779.8,44637,3582.8,80,91,69,0,0,0
6/1/2023,40350,UIC-Halsted,1683.7,1119.3,779.8,44637,3582.8,0,0,0,0,0,0
6/1/2023,40350,UIC-Halsted,1683.7,1119.3,779.8,44637,3582.8,0,0,0,0,0,0
6/1/2023,40350,UIC-Halsted,1683.7,1119.3,779.8,44637,3582.8,0,0,0,0,0,0
6/1/2023,40470,Racine,863.5,627.8,421.8,23194,1913.1,80,91,69,0,0,0
6/1/2023,40470,Racine,863.5,627.8,421.8,23194,1913.1,0,0,0,0,0,0
6/1/2023,40470,Racine,863.5,627.8,421.8,23194,1913.1,0,0,0,0,0,0
6/1/2023,40470,Racine,863.5,627.8,421.8,23194,1913.1,0,0,0,0,0,0
6/1/2023,40810,Medical Center,1378.2,628.5,449.8,34633,2456.5,80,91,69,0,0,0
6/1/2023,40810,Medical Center,1378.2,628.5,449.8,34633,2456.5,0,0,0,0,0,0
6/1/2023,40810,Medical Center,1378.2,628.5,449.8,34633,2456.5,0,0,0,0,0,0
6/1/2023,40810,Medical Center,1378.2,628.5,449.8,34633,2456.5,0,0,0,0,0,0
6/1/2023,40220,Western-Forest Park,681.6,535.8,370,18619,1587.4,80,91,69,0,0,0
6/1/2023,40220,Western-Forest Park,681.6,535.8,370,18619,1587.4,0,0,0,0,0,0
6/1/2023,40220,Western-Forest Park,681.6,535.8,370,18619,1587.4,0,0,0,0,0,0
6/1/2023,40220,Western-Forest Park,681.6,535.8,370,18619,1587.4,0,0,0,0,0,0
6/1/2023,40250,Kedzie-Homan-Forest Park,835.4,633,529.3,23028,1997.7,80,91,69,0,0,0
6/1/2023,40250,Kedzie-Homan-Forest Park,835.4,633,529.3,23028,1997.7,0,0,0,0,0,0
6/1/2023,40250,Kedzie-Homan-Forest Park,835.4,633,529.3,23028,1997.7,0,0,0,0,0,0
6/1/2023,40250,Kedzie-Homan-Forest Park,835.4,633,529.3,23028,1997.7,0,0,0,0,0,0
6/1/2023,40920,Pulaski-Forest Park,755.9,596.8,524.8,21115,1877.5,80,91,69,0,0,0
6/1/2023,40920,Pulaski-Forest Park,755.9,596.8,524.8,21115,1877.5,0,0,0,0,0,0
6/1/2023,40920,Pulaski-Forest Park,755.9,596.8,524.8,21115,1877.5,0,0,0,0,0,0
6/1/2023,40920,Pulaski-Forest Park,755.9,596.8,524.8,21115,1877.5,0,0,0,0,0,0
6/1/2023,40970,Cicero-Forest Park,629.4,470.5,363.3,17181,1463.2,80,91,69,0,0,0
6/1/2023,40970,Cicero-Forest Park,629.4,470.5,363.3,17181,1463.2,0,0,0,0,0,0
6/1/2023,40970,Cicero-Forest Park,629.4,470.5,363.3,17181,1463.2,0,0,0,0,0,0
6/1/2023,40970,Cicero-Forest Park,629.4,470.5,363.3,17181,1463.2,0,0,0,0,0,0
6/1/2023,40010,Austin-Forest Park,678.2,374.3,327.8,17728,1380.3,80,91,69,0,0,0
6/1/2023,40010,Austin-Forest Park,678.2,374.3,327.8,17728,1380.3,0,0,0,0,0,0
6/1/2023,40010,Austin-Forest Park,678.2,374.3,327.8,17728,1380.3,0,0,0,0,0,0
6/1/2023,40010,Austin-Forest Park,678.2,374.3,327.8,17728,1380.3,0,0,0,0,0,0
6/1/2023,40180,Oak Park-Forest Park,607.6,275,209.8,15306,1092.4,80,91,69,0,0,0
6/1/2023,40180,Oak Park-Forest Park,607.6,275,209.8,15306,1092.4,0,0,0,0,0,0
6/1/2023,40180,Oak Park-Forest Park,607.6,275,209.8,15306,1092.4,0,0,0,0,0,0
6/1/2023,40180,Oak Park-Forest Park,607.6,275,209.8,15306,1092.4,0,0,0,0,0,0
6/1/2023,40980,Harlem-Forest Park,447.9,290,195.3,11794,933.2,80,91,69,0,0,0
6/1/2023,40980,Harlem-Forest Park,447.9,290,195.3,11794,933.2,0,0,0,0,0,0
6/1/2023,40980,Harlem-Forest Park,447.9,290,195.3,11794,933.2,0,0,0,0,0,0
6/1/2023,40980,Harlem-Forest Park,447.9,290,195.3,11794,933.2,0,0,0,0,0,0
6/1/2023,40390,Forest Park,1236.9,820.8,663.8,33149,2721.5,80,91,69,0,0,0
6/1/2023,40390,Forest Park,1236.9,820.8,663.8,33149,2721.5,0,0,0,0,0,0
6/1/2023,40390,Forest Park,1236.9,820.8,663.8,33149,2721.5,0,0,0,0,0,0
6/1/2023,40390,Forest Park,1236.9,820.8,663.8,33149,2721.5,0,0,0,0,0,0
6/1/2023,41030,Polk,1949.8,616,486.8,47306,3052.6,80,91,69,0,0,0
6/1/2023,41030,Polk,1949.8,616,486.8,47306,3052.6,0,0,0,0,0,0
6/1/2023,41030,Polk,1949.8,616,486.8,47306,3052.6,0,0,0,0,0,0
6/1/2023,41030,Polk,1949.8,616,486.8,47306,3052.6,0,0,0,0,0,0
6/1/2023,40830,18th,1246,1142.5,857.3,35410,3245.8,80,91,69,0,0,0
6/1/2023,40830,18th,1246,1142.5,857.3,35410,3245.8,0,0,0,0,0,0
6/1/2023,40830,18th,1246,1142.5,857.3,35410,3245.8,0,0,0,0,0,0
6/1/2023,40830,18th,1246,1142.5,857.3,35410,3245.8,0,0,0,0,0,0
6/1/2023,40210,Damen-Cermak,1074.7,798.3,605,29257,2478,80,91,69,0,0,0
6/1/2023,40210,Damen-Cermak,1074.7,798.3,605,29257,2478,0,0,0,0,0,0
6/1/2023,40210,Damen-Cermak,1074.7,798.3,605,29257,2478,0,0,0,0,0,0
6/1/2023,40210,Damen-Cermak,1074.7,798.3,605,29257,2478,0,0,0,0,0,0
6/1/2023,40740,Western-Cermak,795.5,551.8,408.8,21344,1756.1,80,91,69,0,0,0
6/1/2023,40740,Western-Cermak,795.5,551.8,408.8,21344,1756.1,0,0,0,0,0,0
6/1/2023,40740,Western-Cermak,795.5,551.8,408.8,21344,1756.1,0,0,0,0,0,0
6/1/2023,40740,Western-Cermak,795.5,551.8,408.8,21344,1756.1,0,0,0,0,0,0
6/1/2023,40440,California-Cermak,993.2,683.8,503,26597,2180,80,91,69,0,0,0
6/1/2023,40440,California-Cermak,993.2,683.8,503,26597,2180,0,0,0,0,0,0
6/1/2023,40440,California-Cermak,993.2,683.8,503,26597,2180,0,0,0,0,0,0
6/1/2023,40440,California-Cermak,993.2,683.8,503,26597,2180,0,0,0,0,0,0
